,playlist_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,diff_popularity,diff_duration_ms,diff_danceability,diff_energy,diff_key,diff_loudness,diff_mode,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_time_signature
0,0,50.564516129032256,230199.33870967742,0.6940322580645162,0.7179516129032257,5.016129032258065,-5.626774193548387,0.46774193548387094,0.09553064516129033,0.12830075806451613,0.01751086887096774,0.18135483870967742,0.5654806451612904,118.6998064516129,4.0,-0.13114754098360656,364.3606557377049,-0.0010163934426229452,0.0003770491803278543,0.0,0.017377049180327883,0.0,-0.000286885245901633,0.0021965573770491723,-1.3360655737697805e-06,0.001534426229508194,-0.009393442622950821,0.5071803278688519,0.0
1,1,44.40340909090909,223173.42045454544,0.6940113636363636,0.7050624999999999,5.363636363636363,-5.345647727272727,0.6704545454545454,0.12141534090909091,0.10587999999999999,0.0032101932954545455,0.19122784090909092,0.5233653409090909,121.37311363636364,4.0,0.017142857142857144,104.14857142857143,-0.00012571428571429055,0.0006057142857142859,-0.022857142857142857,0.002765714285714301,0.005714285714285714,-3.257142857143601e-05,0.0012221714285714298,-6.571428571429291e-07,0.0009394285714285729,0.00012571428571428645,0.15500000000000008,0.0
2,2,42.673469387755105,217341.0612244898,0.7742857142857142,0.6964489795918367,5.173469387755102,-5.906510204081632,0.5918367346938775,0.19645408163265307,0.1011343469387755,0.0076788921428571424,0.16749999999999998,0.5768908163265306,123.10486734693878,4.010204081632653,-0.6701030927835051,-91.68041237113403,0.00011340206185566838,0.0031443298969072112,-0.09278350515463918,0.06396907216494845,0.010309278350515464,0.0021237113402061865,0.0006556701030927845,-1.1340206185463819e-07,-0.0008659793814432981,0.0030721649484536082,0.18464948453608246,0.0
3,3,52.9,221365.4,0.7495499999999999,0.5984499999999999,5.25,-6.484350000000001,0.55,0.1389,0.146152,0.0016170310000000001,0.148705,0.513895,123.726,3.9,3.4210526315789473,2038.842105263158,0.010578947368421044,-0.004473684210526308,0.42105263157894735,-0.11415789473684199,0.05263157894736842,0.004584210526315772,-0.004578947368421054,0.0,-0.002368421052631575,0.020263157894736827,2.7161052631578966,0.05263157894736842
4,4,49.0,218697.3,0.6738999999999999,0.6971999999999999,6.8,-6.1256,0.4,0.16997,0.15531319999999998,0.008781886,0.18250000000000002,0.564,127.2838,4.1,-0.2222222222222222,1007.3333333333334,-0.053111111111111116,0.0177777777777778,0.4444444444444444,-0.1767777777777778,0.1111111111111111,-0.034400000000000014,-0.02106666666666664,6.746146851020917e-19,0.005800000000000006,-0.016444444444444446,-0.5850000000000001,0.0
5,5,45.153333333333336,227665.19333333333,0.7074533333333333,0.7027533333333333,5.14,-5.945493333333333,0.5666666666666667,0.12489866666666667,0.12430355333333333,0.008454741466666667,0.19001333333333334,0.534136,119.3894,4.006666666666667,0.5503355704697986,-277.87919463087246,-0.0001208053691275154,-0.0027046979865771813,0.0,-0.021731543624161076,-0.006711409395973154,0.0002496644295302012,0.0012422818791946282,-2.9106098590214884e-20,-0.0014697986577181235,-0.0012483221476510137,0.16106040268456398,0.0
6,6,27.757575757575758,260212.45454545456,0.6146666666666666,0.7421818181818182,5.212121212121212,-5.814242424242424,0.42424242424242425,0.1540090909090909,0.13556751515151516,0.0476870803030303,0.20961818181818181,0.48258181818181817,125.27342424242424,3.9696969696969697,0.125,-697.03125,-0.00040625000000000036,-0.004531250000000002,0.0,-0.04137499999999997,0.0,-0.005293749999999995,-0.0026687500000000027,1.1468750000000194e-05,-0.002178125000000003,-0.013218749999999994,-1.50271875,0.0
7,7,44.68421052631579,233584.92105263157,0.7286315789473684,0.6474473684210525,4.7631578947368425,-6.135052631578947,0.47368421052631576,0.14221315789473685,0.12927023684210526,0.022143724210526315,0.20767368421052632,0.42914736842105267,129.3132894736842,4.0,-2.108108108108108,-808.6486486486486,-0.003162162162162164,0.0038108108108108104,0.24324324324324326,0.0331891891891892,-0.02702702702702703,-0.0006432432432432551,-0.002191891891891884,1.651943174969468e-19,0.0029729729729729704,0.008081081081081081,-0.37335135135135095,0.0
8,8,49.863247863247864,234439.90598290597,0.7582307692307692,0.6445897435897436,5.3418803418803416,-6.299085470085471,0.5897435897435898,0.19612564102564103,0.1069458888888889,0.0032748904273504275,0.2037854700854701,0.4925752136752137,122.32423931623931,4.034188034188034,-0.12931034482758622,918.6206896551724,-0.0015775862068965526,0.00016379310344827482,0.0,-0.04306896551724139,0.0,0.0018120689655172397,-9.482758620689492e-05,1.1514974797432255e-18,0.0033017241379310384,0.000560344827586209,0.501396551724138,0.0
9,9,44.49777777777778,222183.3422222222,0.6761155555555556,0.7169733333333332,5.248888888888889,-5.409862222222222,0.5111111111111111,0.08544266666666667,0.12065516888888889,0.014719516844444443,0.18370488888888886,0.5078231111111111,117.18975555555555,4.013333333333334,0.09821428571428571,-116.84375,6.250000000000068e-05,-0.0003928571428571445,0.03571428571428571,0.004616071428571426,-0.004464285714285714,0.0001607142857142858,-0.0002521875000000045,6.964285714186588e-08,0.0002977678571428563,-0.0012321428571428622,-0.01787053571428554,0.0
